REFERENCE	 DEGRADED	 PESQMOS	 MOSLQO	 SAMPLE_FREQ	 MODE
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/174_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/174_1_clean.wav	 2.494	 2.128	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/175_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/175_1_clean.wav	 2.771	 2.491	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/176_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/176_1_clean.wav	 2.698	 2.390	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/177_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/177_1_clean.wav	 2.672	 2.356	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/178_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/178_1_clean.wav	 2.699	 2.392	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/179_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/179_1_clean.wav	 2.702	 2.396	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/180_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/180_1_clean.wav	 2.744	 2.453	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/181_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/181_1_clean.wav	 2.302	 1.910	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/182_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/182_1_clean.wav	 2.838	 2.586	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/183_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/183_1_clean.wav	 2.708	 2.403	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/184_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/184_1_clean.wav	 2.876	 2.640	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/185_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/185_1_clean.wav	 2.624	 2.291	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/186_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/186_1_clean.wav	 2.664	 2.344	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/187_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/187_1_clean.wav	 2.385	 2.000	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/188_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/188_1_clean.wav	 2.694	 2.385	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/189_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/189_1_clean.wav	 2.666	 2.347	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/190_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/190_1_clean.wav	 2.629	 2.299	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/191_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/191_1_clean.wav	 2.735	 2.441	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/192_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/192_1_clean.wav	 2.666	 2.347	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/193_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/193_1_clean.wav	 2.336	 1.946	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/194_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/194_1_clean.wav	 2.860	 2.617	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/195_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/195_1_clean.wav	 2.445	 2.069	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/001_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/001_1_clean.wav	 2.430	 2.052	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/002_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/002_1_clean.wav	 2.433	 2.055	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/003_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/003_1_clean.wav	 1.971	 1.609	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/004_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/004_1_clean.wav	 2.142	 1.754	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/005_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/005_1_clean.wav	 2.551	 2.199	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/006_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/006_1_clean.wav	 2.427	 2.048	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/007_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/007_1_clean.wav	 2.245	 1.852	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/008_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/008_1_clean.wav	 2.544	 2.190	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/009_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/009_1_clean.wav	 2.348	 1.960	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/010_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/010_1_clean.wav	 2.348	 1.960	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/011_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/011_1_clean.wav	 2.472	 2.101	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/012_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/012_1_clean.wav	 2.470	 2.099	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/013_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/013_1_clean.wav	 2.426	 2.048	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/014_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/014_1_clean.wav	 2.564	 2.214	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/015_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/015_1_clean.wav	 2.036	 1.661	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/016_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/016_1_clean.wav	 2.216	 1.823	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/017_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/017_1_clean.wav	 2.569	 2.221	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/018_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/018_1_clean.wav	 2.392	 2.009	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/019_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/019_1_clean.wav	 2.450	 2.076	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/020_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/020_1_clean.wav	 2.331	 1.941	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/021_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/021_1_clean.wav	 2.441	 2.065	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/022_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/022_1_clean.wav	 2.237	 1.844	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/023_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/023_1_clean.wav	 2.294	 1.902	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/024_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/024_1_clean.wav	 2.493	 2.126	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/025_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/025_1_clean.wav	 2.155	 1.765	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/026_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/026_1_clean.wav	 1.715	 1.436	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/027_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/027_1_clean.wav	 2.297	 1.905	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/028_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/028_1_clean.wav	 2.511	 2.149	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/029_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/029_1_clean.wav	 2.567	 2.219	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/030_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/030_1_clean.wav	 2.313	 1.923	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/031_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/031_1_clean.wav	 2.035	 1.660	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/032_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/032_1_clean.wav	 2.486	 2.118	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/033_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/033_1_clean.wav	 2.152	 1.762	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/034_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/034_1_clean.wav	 2.217	 1.824	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/035_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/035_1_clean.wav	 2.513	 2.151	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/036_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/036_1_clean.wav	 2.401	 2.019	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/037_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/037_1_clean.wav	 2.534	 2.177	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/038_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/038_1_clean.wav	 2.186	 1.794	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/039_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/039_1_clean.wav	 2.365	 1.978	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/040_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/040_1_clean.wav	 2.345	 1.956	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/041_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/041_1_clean.wav	 2.428	 2.049	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/042_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/042_1_clean.wav	 2.876	 2.640	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/043_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/043_1_clean.wav	 2.470	 2.099	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/044_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/044_1_clean.wav	 2.587	 2.244	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/045_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/045_1_clean.wav	 2.196	 1.803	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/046_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/046_1_clean.wav	 2.091	 1.708	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/047_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/047_1_clean.wav	 2.753	 2.466	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/048_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/048_1_clean.wav	 2.707	 2.403	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/049_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/049_1_clean.wav	 2.472	 2.102	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/050_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/050_1_clean.wav	 2.753	 2.466	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/051_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/051_1_clean.wav	 2.767	 2.486	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/052_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/052_1_clean.wav	 2.794	 2.523	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/053_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/053_1_clean.wav	 2.431	 2.054	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/054_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/054_1_clean.wav	 2.308	 1.917	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/055_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/055_1_clean.wav	 2.256	 1.863	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/056_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/056_1_clean.wav	 2.806	 2.540	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/057_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/057_1_clean.wav	 2.611	 2.274	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/058_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/058_1_clean.wav	 2.603	 2.265	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/059_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/059_1_clean.wav	 2.194	 1.802	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/060_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/060_1_clean.wav	 2.790	 2.518	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/061_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/061_1_clean.wav	 2.155	 1.765	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/062_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/062_1_clean.wav	 2.574	 2.227	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/063_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/063_1_clean.wav	 2.537	 2.181	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/064_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/064_1_clean.wav	 2.592	 2.250	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/065_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/065_1_clean.wav	 2.444	 2.068	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/066_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/066_1_clean.wav	 2.510	 2.148	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/067_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/067_1_clean.wav	 2.679	 2.365	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/068_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/068_1_clean.wav	 2.914	 2.696	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/069_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/069_1_clean.wav	 2.700	 2.393	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/070_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/070_1_clean.wav	 2.615	 2.280	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/071_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/071_1_clean.wav	 2.472	 2.101	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/072_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/072_1_clean.wav	 2.200	 1.808	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/073_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/073_1_clean.wav	 2.575	 2.229	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/074_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/074_1_clean.wav	 2.794	 2.524	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/075_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/075_1_clean.wav	 2.618	 2.284	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/076_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/076_1_clean.wav	 2.656	 2.334	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/077_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/077_1_clean.wav	 2.614	 2.279	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/078_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/078_1_clean.wav	 2.218	 1.825	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/079_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/079_1_clean.wav	 2.394	 2.011	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/080_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/080_1_clean.wav	 2.076	 1.695	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/081_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/081_1_clean.wav	 2.511	 2.148	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/082_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/082_1_clean.wav	 2.204	 1.812	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/083_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/083_1_clean.wav	 2.395	 2.012	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/084_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/084_1_clean.wav	 2.953	 2.753	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/085_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/085_1_clean.wav	 2.111	 1.725	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/086_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/086_1_clean.wav	 2.714	 2.413	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/087_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/087_1_clean.wav	 2.739	 2.446	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/088_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/088_1_clean.wav	 2.483	 2.115	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/089_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/089_1_clean.wav	 2.897	 2.672	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/090_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/090_1_clean.wav	 2.577	 2.231	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/091_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/091_1_clean.wav	 2.635	 2.306	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/092_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/092_1_clean.wav	 2.484	 2.116	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/093_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/093_1_clean.wav	 2.286	 1.894	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/094_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/094_1_clean.wav	 2.460	 2.087	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/095_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/095_1_clean.wav	 2.156	 1.766	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/096_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/096_1_clean.wav	 2.416	 2.036	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/097_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/097_1_clean.wav	 2.467	 2.096	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/098_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/098_1_clean.wav	 2.290	 1.898	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/099_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/099_1_clean.wav	 2.090	 1.706	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/100_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/100_1_clean.wav	 2.623	 2.291	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/101_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/101_1_clean.wav	 2.350	 1.962	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/102_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/102_1_clean.wav	 2.394	 2.011	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/103_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/103_1_clean.wav	 2.376	 1.991	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/104_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/104_1_clean.wav	 2.481	 2.112	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/105_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/105_1_clean.wav	 2.351	 1.963	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/106_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/106_1_clean.wav	 2.626	 2.294	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/107_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/107_1_clean.wav	 2.454	 2.080	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/108_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/108_1_clean.wav	 2.742	 2.451	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/109_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/109_1_clean.wav	 2.398	 2.015	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/110_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/110_1_clean.wav	 2.426	 2.048	 8000	nb
